,date,dewpoint,et_loss,ndvi,precipitation,radiation,sca,dd,temp,runoff
57,2005-03-31,256.52941128880104,0.0653331873098877,0.4609079401540914,0.8455945627125686,2278.2549467375616,34710.91682861487,0.0,262.2573915952076,0.164449707352211
58,2005-04-30,256.60492788125646,0.1130410775727259,0.4872508125473679,0.8681607774012845,2976.272739659126,46489.99807285245,0.0,258.00204972463354,0.1937890148764188
59,2005-05-31,263.5621637674853,0.1128680743504481,0.4609687110100831,1.0195929696564316,4146.180540036417,25892.87865565575,0.0,256.4849916992062,0.5769160855829065
60,2005-06-30,267.95045743541004,0.0640278633683095,0.2734704989689528,0.4967605530830612,6022.679496729302,41082.255906344006,0.0,252.05280257929988,2.936372984661628
61,2005-07-31,274.08211690873026,0.0159602478665935,0.207020902804873,2.153275296698369,7909.960060196632,16319.874658471414,0.0,255.78028239379165,3.239122918340813
62,2005-08-31,272.0927205153951,0.0326300740488472,0.1913687304352397,1.170775674074332,9205.385007208864,13111.046524649011,0.0,260.5630490687042,0.5943960988317138
63,2005-09-30,268.5219162418674,0.045579588797609,0.179592162691809,0.981231315707233,7800.69604347261,15605.38222356248,0.0,262.00780766938516,0.2155879033328365
64,2005-10-31,257.3693501740612,0.042144271058083,0.1287840995816272,0.3018205689232328,5540.467863984822,30175.023673694843,0.0,267.28739042914304,0.1225947176740532
65,2005-11-30,251.3218110139967,0.0206031864643535,0.1131168991033552,0.1764070982704255,3268.354112927606,23410.86334344422,0.0,272.4233027726818,0.0731447317326939
66,2005-12-31,246.21938258171747,0.0118604166180399,0.0975896956713777,0.0727341788843698,2590.4758002990543,32220.802682480506,5.8878294041346635,278.88782940413466,0.0498865604400357
67,2006-01-31,249.9336271480276,4.25343e-11,0.3125132408487091,0.63131345218994,1169.768120458106,20150.01146223726,5.981655799024054,278.98165579902405,0.0387645895095019
68,2006-02-28,255.3182807282519,0.0151264613248295,0.4179714689947537,0.4924010947685873,1440.5892379766974,29527.950112072413,3.037990051242673,276.0379900512427,0.0463037781847968
69,2006-03-31,253.23073397729735,0.0911865838085396,0.4687196916323543,0.3922645217893504,2469.7969925061893,38211.54963780661,0.0,265.70307882748466,0.052769504984697
70,2006-04-30,257.2618221400527,0.1098653419491156,0.4531181469271899,0.5776260515498554,3144.130296096478,51283.649520408224,0.0,257.6349429354844,0.1240713939858569
71,2006-05-31,265.59526964255986,0.0691310288187987,0.2343315059302195,0.4014033709128995,6168.69777050538,45493.76441600549,0.0,253.63039076303284,2.567862905547402
72,2006-06-30,268.8111655231161,0.0538363252325155,0.2108960511546387,0.7891558358082115,7614.864979587662,21003.948026468533,0.0,254.386018260854,1.9862597300273492
73,2006-07-31,274.47000901042156,0.0166181550786156,0.2187442328739748,2.9282437295945147,9088.445058710417,17872.493245315316,0.0,259.37062794998553,0.9372421081481346
74,2006-08-31,276.09132808061855,0.0010796908485167,0.1992184981816277,2.8460229076506516,7940.561455685359,6477.585784955661,0.0,258.2688800095091,0.7608739905076406
75,2006-09-30,268.0693132238725,0.0416836367510023,0.1717719150643558,1.3290551506999828,7300.208503941874,18116.313826177324,0.0,262.32886941200445,0.2870149341694665
76,2006-10-31,260.97007211247353,0.052443608900367,0.1522650706601501,0.3207244923408251,6174.014707979042,23658.51162277434,0.0,271.01826462594386,0.1516082430591993
77,2006-11-30,253.9719135726683,0.048367974865567,0.2108755485271783,0.4384083696765123,3102.6731836152435,27242.749530423913,1.525834429124302,274.5258344291243,0.0965599091233088
78,2006-12-31,249.0737032876015,0.0093200097299034,0.4454120503453896,0.5463168845175858,1289.1249958114774,37378.24114525296,7.481639779313525,280.4816397793135,0.0728975718950856
79,2007-01-31,246.0310127664048,0.0341905591190686,0.2733823056482442,0.0431557599889936,1881.490265056164,46594.27564315977,6.8508454984871605,279.85084549848716,0.0486881912116715
80,2007-02-28,252.5749404522437,0.0431835472215232,0.3984999066404165,0.4502218034175826,1892.669263567827,19075.54963375376,0.9628973516538508,273.96289735165385,0.0581633213450214
81,2007-03-31,253.8900350109141,0.0695424528777681,0.4648381231703461,1.268677249300687,2200.2554489206905,40148.26622914059,0.0,267.7457396784616,0.1583802016451835
82,2007-04-30,259.36103509774085,0.1312182844966539,0.4063229562972161,0.5370526133868203,4179.626998654591,58792.63032384228,0.0,259.6212375068208,0.5380538654282068
83,2007-05-31,266.32185439805625,0.0873651112011482,0.281181721494688,0.6847595590657033,6511.485515139691,27139.849336633783,0.0,254.15519151255648,1.9197849477342677
84,2007-06-30,270.78804352745993,0.0437102704147655,0.2187121667659558,1.4631354814450102,7946.438729717448,25674.494582605468,0.0,251.5043013336628,1.7980609604698732
85,2007-07-31,273.8002419731862,0.0225256471717648,0.2108690138722928,2.0365246495639258,9370.734439825108,12879.37288442068,0.0,256.8079422068953,0.6668966540448582
86,2007-08-31,273.6843571018788,0.0174026491438615,0.1757150894902623,1.4356305481556946,9061.897876007926,7738.83861012902,0.0,258.55936348647936,0.4788465055314413
87,2007-09-30,268.95863066441404,0.0354475541613512,0.1678921522304616,0.9580123208261576,7230.343847038618,13296.227387243382,0.0,265.67712852325855,0.234487753996947
88,2007-10-31,257.96641886335937,0.0693745243618982,0.1679192108758977,0.105321933110655,5896.853919290791,20351.485753182023,0.0,271.0605925178767,0.1266324775796154
89,2007-11-30,253.5042310632516,0.0462987213151652,0.1366720639362866,0.1402626787679201,4743.417144612364,20731.187628941658,3.5864593976643278,276.5864593976643,0.0837734581287606
90,2007-12-31,249.5663394637896,0.0137136428676793,0.1443657794186347,0.1130595291667354,1989.4304906418056,22722.813127586076,6.760649526823045,279.76064952682304,0.0541970899777132
91,2008-01-31,247.7735576831547,0.0057654499618572,0.3670875014337925,0.6959463659083909,1258.2235538407888,15748.069460296872,7.283680220469876,280.2836802204699,0.0456637338044183
92,2008-02-29,247.6772272095668,0.0360467518580721,0.3632131691329613,0.2105158752297672,1727.9948961585476,38435.64972608461,1.9355980512318638,274.93559805123186,0.035135585061649
93,2008-03-31,254.442836198063,0.1067436480380429,0.4140786830886299,0.149657089160455,3024.3329355724727,45594.265005553454,0.0,265.01667202683507,0.0608456206600293
94,2008-04-30,259.7102020023028,0.1019073942458535,0.4491927618995314,1.181521175767582,3293.5176050597915,35238.68242230066,0.0,261.8130687864389,0.1815755618120163
95,2008-05-31,264.8272909377906,0.0837520488090503,0.285143371694876,0.5925001539605982,5541.849557410491,36108.60372150191,0.0,254.5831477964994,1.619031943862517
96,2008-06-30,271.62276617500567,0.0424793436541637,0.2226046064756602,1.859447164003432,8758.37668868166,20088.08542044888,0.0,252.04810936020655,1.9278638124573435
97,2008-07-31,273.54957213969294,0.0172446384567216,0.1601301578412711,1.8311345962464531,9759.438904843944,11093.9229203584,0.0,253.35496595161737,0.4484744036257286
98,2008-08-31,273.62777461703445,0.0146970434156075,0.1601129356133317,2.116226789580281,8710.492834256096,8901.75537484543,0.0,259.1543596509166,0.3515409289870742
99,2008-09-30,266.55593993289006,0.056236718823728,0.1991370843807229,0.7153167577962235,6772.812492831262,21977.90570746086,0.0,263.8381442860552,0.1795519599472761
100,2008-10-31,259.34337264082853,0.0575383601323783,0.1640119069433437,0.3346110585318706,5569.547483888043,26799.32472360228,0.0,269.5794244243027,0.1157048769742734
101,2008-11-30,253.42086705100468,0.0260302321367448,0.1365787896222188,0.4528397583740564,3174.068373182007,25829.221405156968,5.001703344961868,278.00170334496187,0.0769897754560822
102,2008-12-31,250.32883803782065,0.0226948249089841,0.2694014188491625,0.7500269496963302,1731.0225294938475,32398.120899406073,7.896704770854058,280.89670477085406,0.0593266610529783
103,2009-01-31,250.42959865907287,0.0072518543095108,0.4452451329852829,0.6163802525441309,1267.5593193403945,29951.013510591096,6.4307841069523874,279.4307841069524,0.0453562583874274
104,2009-02-28,251.65841314751304,0.0167987772566762,0.4687250315887281,0.6282896258956888,1393.9461999106852,30281.442082442616,0.0,272.0152453483481,0.0588179901123041
105,2009-03-31,254.3384127820184,0.0804136837104753,0.4727133257682825,0.5348300849727999,2362.5138683995915,33591.76867473063,0.0,265.93218133509106,0.0862946706657231
106,2009-04-30,259.7333579916115,0.0839022296264901,0.4805259205389119,1.2682725658112923,2790.174388673393,34791.93667363114,0.0,259.69996913147423,0.1546177688911858
107,2009-05-31,262.42539780301513,0.09024719856677,0.3320309028454806,0.5047876996739296,4390.398621035162,48267.17448680888,0.0,255.58772132073696,0.7492235409167971
108,2009-06-30,267.51756770399555,0.0543394268488164,0.2304746825814024,0.5685371022527309,6073.248299767117,26619.476729971484,0.0,254.9276406445533,2.470290093138217
109,2009-07-31,271.64504557401466,0.0346704104503364,0.2069923410970445,0.971003182438417,8055.889924134729,23287.40159565916,0.0,255.90409979333157,2.807922979403122
110,2009-08-31,271.5780762493027,0.036410623584461,0.1874692971865996,1.0565560377057466,9392.336221502565,18939.4805775704,0.0,259.3171076398827,0.7470607389569838
111,2009-09-30,266.6030450260972,0.0451570130555578,0.1600811882612158,0.6752892888674465,7461.122310099502,18899.38057598307,0.0,263.75420231339524,0.1939912231923357
112,2009-10-31,259.4662218264644,0.0475815013817622,0.1366175515757838,0.2045231490980852,6150.978445000224,19150.574114631887,0.0,267.2004452758702,0.1228072347592129
113,2009-11-30,251.1875799765171,0.0438928660892734,0.2382132309913121,0.2126144981596383,2489.306956709005,34975.22284324011,0.0,271.8898926323186,0.0678603212919282
114,2009-12-31,248.4306960014651,0.0148068633286385,0.3592573758172835,0.1157558120188481,1408.398224980968,35013.13497446384,4.287645837220111,277.2876458372201,0.0422048269632951
115,2010-01-31,249.11302930881453,0.0359972770287858,0.3164493678098347,0.2246085734138476,1863.9013217356603,37224.812688705155,6.6836302889569765,279.683630288957,0.0322592196059131
116,2010-02-28,252.75492807629664,0.0116715695494553,0.3681644488437599,1.2927775893417115,1386.0514615787863,20376.4470534705,0.27317740170190064,273.2731774017019,0.0641203708307568
117,2010-03-31,255.97109022716756,0.0893173153652855,0.4608709250415174,0.5657274264527274,2643.58943399164,45060.10317087391,0.0,266.4548571869254,0.1093525367150229
118,2010-04-30,261.25514497277055,0.0805746899239463,0.4609214464489145,1.1912940915686836,2967.776730244272,34254.06064044298,0.0,257.51343236102133,0.2378140702427497
119,2010-05-31,265.0921449662394,0.0817747076924671,0.4140373269557214,1.896165525770407,3947.433307406998,37029.69874254918,0.0,253.5247499622008,0.7608917796968477
120,2010-06-30,267.0191515830879,0.0804123923236196,0.3437735963796302,1.0106037694239485,5290.181238514402,28591.226080277767,0.0,254.5294248763736,1.7563584348092445
121,2010-07-31,272.9005337390457,0.0252889502088893,0.2342982236234256,4.527821537603466,6993.666270126868,24993.022280388697,0.0,256.60233276748966,3.5277914289936816
122,2010-08-31,276.0058310174373,0.0021966887833042,0.2538803915787971,3.3819576373631053,7523.770444849345,12424.51821634189,0.0,261.19386452237046,1.5927149972179468
123,2010-09-30,269.15774383046204,0.0397457247305943,0.1913551507256862,1.2047772593927144,6905.023700873348,12753.806007212095,0.0,265.06036563632244,0.3407922692874495
124,2010-10-31,257.9190774805444,0.0692104874369335,0.1678902153427665,0.2397554113233341,5874.762223743639,30557.54748792927,0.0,268.8423705352394,0.1665523596811578
125,2010-11-30,252.54551046030548,0.0615117745484811,0.1796639496010758,0.0400964549907394,4084.2364527240975,30086.729637414403,0.0,271.0045522376482,0.1149712174479964
126,2010-12-31,248.21939295109257,0.038716923523111,0.1404854676992593,0.1215342995939707,3479.301219583094,17388.91261536345,3.5861082447483454,276.58610824474835,0.0668216363319229
127,2011-01-31,246.10768627002773,0.0394896463725643,0.3554941398764137,0.18408357183642,1764.623578767906,36386.40745997303,6.867161666199024,279.867161666199,0.0347514655307259
128,2011-02-28,251.9778204440735,0.0107988801497722,0.3721504190988052,1.4527528964379253,1360.995588572817,20382.730034076296,0.9175173650548345,273.91751736505483,0.0445063438511012
129,2011-03-31,252.83300195557956,0.0806838288308711,0.44143353969272,0.7191972553803763,2381.479938591318,47454.21930433659,0.0,265.87340153999173,0.0719973411009615
130,2011-04-30,256.4678460466368,0.1199181535796271,0.4921995109412069,0.9129935710006684,3051.0842060920277,53292.26539030595,0.0,259.7618246686959,0.138790036383736
131,2011-05-31,263.68838410874974,0.107607049124171,0.3398647431902778,0.3653955820531112,5277.7202616112845,47910.15863814949,0.0,255.63932217615837,1.2473634717338211
132,2011-06-30,268.374943702416,0.0477294758453808,0.1796302777779755,0.9570526106541598,7981.615108021022,25568.78539928483,0.0,251.5946567809622,2.412643000654975
133,2011-07-31,273.5715621553931,0.0219413678213761,0.1991797968154409,1.7167513932329366,9089.759642307072,10348.73217475509,0.0,255.9787293076137,0.8042207280565206
134,2011-08-31,273.6092305124978,0.0166172444991668,0.1718349189376574,1.770558687779717,8745.707518697356,11648.65516179564,0.0,258.53424749804856,0.3683505866695259
135,2011-09-30,269.95994578666796,0.0310337531372747,0.1717611763497782,1.6236979165956122,7107.418028490203,14717.445695709412,0.0,262.1828126874058,0.2843054369173534
