date,max_temp,min_temp,temp_mean
2000-03-31,267.53957942308625,260.16219072012115,264.31355282016443
2000-04-01,266.906389103039,253.39287945873448,261.54224293527886
2000-04-02,264.68343490297065,252.18016121621662,259.35883089333686
2000-04-03,265.88554242031734,255.8472518453606,260.8028912827358
2000-04-04,265.58808420950936,255.64704926650933,261.3976071649554
2000-04-05,264.6423098465738,251.05248724672197,258.90989997840694
2000-04-06,263.99762392704054,251.345491892316,258.7147254669917
2000-04-07,265.1561360996052,254.93608238174474,260.8937664249958
2000-04-08,266.2720859427007,254.07959858569492,260.721060007376
2000-04-09,265.11588085768125,251.5763155475254,258.63432814159665
2000-04-10,266.3669040196269,252.58725839024848,260.2269310514727
2000-04-11,268.06772801652187,255.86174194879843,262.09552979366657
2000-04-12,268.75387649316946,257.6754619380925,262.74887566203927
2000-04-13,268.9830532791543,257.81769008996156,263.54788486442976
2000-04-14,268.7351791856946,257.6728635326226,263.8041282010006
2000-04-15,268.54106813347323,255.47537881573336,262.3853101164791
2000-04-16,268.1495274831227,254.33856973115024,261.9325956197232
2000-04-17,269.7588505861874,255.7948444863238,263.801472707715
2000-04-18,270.71263809927035,256.7702499358597,264.66381879457646
2000-04-19,270.9997924582358,257.0179303946977,265.550509163412
2000-04-20,271.7712939221654,258.15726845219666,265.72974505592174
2000-04-21,271.16863804015117,257.4170102331158,265.0135356384237
2000-04-22,270.97322460363335,258.28437258133647,265.36250500623703
2000-04-23,271.37266593151094,258.850260511528,265.96814688036795
2000-04-24,271.27106744794764,257.9629939550761,265.4408467652998
2000-04-25,271.2846578486171,258.2143971361921,265.07549744251753
2000-04-26,271.2457913762711,258.6276724688259,265.7215115372473
2000-04-27,270.7054988088362,258.8760101015653,266.1610307205624
2000-04-28,270.573681139733,260.7604059181287,266.3050813748213
2000-04-29,270.1396767410675,259.30280013986743,265.47694506605205
2000-04-30,270.8295059841694,256.44632067176394,264.8473208263198
2000-05-01,271.4896913516045,256.3605271600396,265.23468309832447
2000-05-02,273.4519757848313,260.2308518312215,267.6429317160215
2000-05-03,275.1365374753858,264.0751787007482,270.39485106825185
2000-05-04,273.8525721778083,263.2220355144714,269.4923743694081
2000-05-05,274.08990693364075,261.6569942518482,268.6576491920247
2000-05-06,273.78537198243373,261.54453344437115,268.1721981052725
2000-05-07,274.3969765558904,261.4705466569798,268.67250272575984
2000-05-08,275.65455451288204,263.09734891486943,269.859675197666
2000-05-09,276.6777229818287,264.5794092752223,270.9882742333742
2000-05-10,277.7315294838837,265.9851144968363,272.17527119207034
2000-05-11,278.3230161636935,265.8518613522442,272.42733752210216
2000-05-12,278.19610391474924,266.25509876260196,272.87500699960134
2000-05-13,277.6918078433762,266.7135217433665,272.80628062406606
2000-05-14,277.0689074853227,264.3689402739859,271.29309181403187
2000-05-15,276.94129433929385,264.19415884786304,271.4097599139722
2000-05-16,276.9649584570443,264.3573724741414,271.1576104689804
2000-05-17,277.41923513219933,263.68301171418545,271.3454492834974
2000-05-18,278.20417727475666,265.0387746938609,272.4201944078819
2000-05-19,278.32511092991456,266.75102661685145,273.59361558153114
2000-05-20,278.7817829525481,264.7567167556301,273.1550699811831
2000-05-21,278.65051096742707,264.6131156878188,272.79324405187396
2000-05-22,279.5813722968601,266.9668070664106,274.4066530926445
2000-05-23,277.9063796035044,267.825483562208,273.6277238500937
2000-05-24,278.3817462503568,267.15665559290346,273.6942843215493
2000-05-25,277.7974039011416,265.84841751262,272.73261756929776
2000-05-26,277.2102296669011,265.15426600633356,272.1424819109155
2000-05-27,277.49109583448035,265.2579628951958,272.3505373099016
2000-05-28,278.32903551703265,265.2040691688041,272.7796656258422
2000-05-29,278.80141639503637,266.3273974702787,273.89286370383553
2000-05-30,277.45709459364,268.5743692185037,273.3655715968284
2000-05-31,277.20651259624606,265.7975579866554,272.55140671360397
2000-06-01,277.60690544446703,265.6222860123776,272.63958184545675
2000-06-02,278.6839791339155,266.9803971648259,273.9471052919035
2000-06-03,277.58661578122997,268.05422433342534,273.5332375966481
2000-06-04,276.54204187989825,267.01946709313137,272.39838279589964
2000-06-05,276.80660145299544,265.29309626768855,272.22277450554594
2000-06-06,278.13984841501946,265.32228214536116,272.85476546445784
2000-06-07,279.40848580067814,266.82036122815583,274.2820629761196
2000-06-08,278.7717712696027,268.9293910387577,274.5655564187865
2000-06-09,278.30964127854196,270.38524080726114,274.5818757371814
2000-06-10,277.25653349817003,268.0290770017239,273.36970272336407
2000-06-11,278.1976984192965,266.5438710454607,273.4734001250581
2000-06-12,279.79209742779136,266.1895747737735,273.72671074757596
2000-06-13,281.13010585598437,267.07047165029854,275.7605214113689
2000-06-14,282.2248387084125,270.94281816317334,277.3933612745786
2000-06-15,282.9056901848163,270.7979631455391,277.4987597003777
2000-06-16,283.2520750170803,269.7311891433691,277.21381299507215
2000-06-17,283.35741370594656,269.9611395553656,277.8355328064776
2000-06-18,284.05122326281787,271.8347600288201,278.8006722840118
2000-06-19,283.67114921440464,272.4998839379629,278.8541842239365
2000-06-20,283.1592868391719,273.29368311163466,278.633103579846
2000-06-21,282.2686653343408,272.0163477553861,277.6776291327941
2000-06-22,281.53383658027127,270.67389165326284,276.80741149206955
2000-06-23,281.4641840263756,270.2140079077861,276.48703588058413
2000-06-24,282.8655437402695,270.2039479390511,277.59608694137745
2000-06-25,284.34166743961475,271.6324225915597,278.814125377102
2000-06-26,285.06078923822855,272.0145690575186,279.2242423508621
2000-06-27,285.4248191340375,271.8079628852784,279.38261257410306
2000-06-28,285.538321566066,272.6801936554761,279.5965926984468
2000-06-29,285.1060533648982,272.94266478434736,279.97308277643646
2000-06-30,283.54809995306414,274.27715281115286,278.9899890932057
2000-07-01,283.1084138575286,273.9118250624509,278.73530833205535
2000-07-02,282.7716977910179,273.42622304225495,278.41127995072134
2000-07-03,282.98263482744863,272.7293702966973,278.3858864003202
2000-07-04,283.72368823900234,272.56821269579905,278.7842311627931
2000-07-05,284.9134624804489,272.6941266916849,279.61251935872065
2000-07-06,285.8463514347391,274.1424299085514,280.64796385754516
2000-07-07,285.6868312878905,274.61371031916633,280.58280396470366
2000-07-08,285.53599638211534,274.4315150720375,280.4461147171275
2000-07-09,285.2367112479504,275.0923627902631,280.7117622158237
2000-07-10,285.58840799917425,275.6024823788614,281.0415787370895
2000-07-11,285.4331583054544,275.7849768444734,280.91903957969276
2000-07-12,284.98981918000595,275.88413863589665,280.6130136066803
2000-07-13,285.13689565001374,275.8990184608203,280.66673385077087
2000-07-14,284.8665610300289,276.1687403442932,280.6588885377669
2000-07-15,284.4455027014075,275.6077418629563,280.2223374405179
2000-07-16,283.9489297298824,275.63635412465527,279.8670545793987
2000-07-17,282.2443121177876,275.7593928285342,279.0535016956764
2000-07-18,283.8624376821889,274.90397711828297,279.72333767060536
2000-07-19,285.3265060140441,274.5168377486568,280.80698037597193
2000-07-20,285.3006830732038,276.0984977810926,281.1291953513139
2000-07-21,285.4544173129226,276.7723599184263,281.4279731355916
2000-07-22,284.9763952965497,277.7002450377551,281.02042784488697
2000-07-23,283.72536523802523,277.5338857152663,280.35949628092766
2000-07-24,284.2363878575692,276.9327007321952,280.37755652066954
2000-07-25,284.51765993996776,275.77247542294737,280.2847972161031
2000-07-26,285.5952565322447,275.52956563229543,281.1342623060095
2000-07-27,286.3572391597171,276.0677757558858,281.73915514404257
2000-07-28,286.9451064797312,277.1705452685966,282.5125848660464
2000-07-29,287.38805646692333,278.3982222986535,283.0106529556297
2000-07-30,286.99901143820455,278.38423526277614,282.7180054618443
2000-07-31,285.2303390493528,277.03824144372055,280.9858289412249
2000-08-01,281.3996612612285,274.1756224981579,278.0639615447238
2000-08-02,280.1423912644389,272.0482495335275,276.4036831573564
2000-08-03,281.20792263582126,270.1332883412049,276.40773936024243
2000-08-04,282.1301571137501,270.80771615688576,276.9777804025107
2000-08-05,283.7739373502845,270.90364428972003,278.5580149473978
2000-08-06,284.20432486008065,273.0299538386016,279.3479549194974
2000-08-07,284.4133435768861,273.7606422840968,279.60599778698037
2000-08-08,284.8968152537993,273.8870692611358,280.08710907550693
2000-08-09,284.20013095315113,274.6011556130809,279.70584428253727
2000-08-10,282.34150850254815,274.8715499616502,278.80453263504484
2000-08-11,282.98711792107366,274.41348796651283,278.9037204313323
2000-08-12,283.72962290596064,274.4799800958572,279.32188074664185
2000-08-13,283.44937412573245,275.16343662480006,279.3628117142995
2000-08-14,283.6333977991424,273.97660223455813,279.01700593882157
2000-08-15,283.25007338670554,273.3337831392541,278.7688661826265
2000-08-16,283.93854218063876,272.9863706503321,278.9408872876325
2000-08-17,284.53586261555057,272.78699790669725,279.5718696844593
2000-08-18,282.64055172483535,273.54233736419116,278.3598843751388
2000-08-19,281.84329009103897,272.91322673079304,277.7606761714465
2000-08-20,283.03790837034666,272.01506293464064,278.15999733924855
2000-08-21,282.5355028512322,271.95590912851833,277.7087347681481
2000-08-22,281.3688507022937,271.6257053190527,277.0111082561014
2000-08-23,282.1001301837797,270.90624504404946,277.0264961358918
2000-08-24,283.1304734151853,270.92679553082814,277.85641592989344
2000-08-25,284.423302718238,271.510079919942,278.8651371313439
2000-08-26,285.57606447637454,272.21729197839306,280.2320705783078
2000-08-27,285.72400851966376,274.5968438631844,280.4492391021006
2000-08-28,286.02109305164316,273.72570158529106,280.5565360913248
2000-08-29,286.0526801805959,273.7741475098915,280.72190733433354
2000-08-30,285.3886002543,273.73857473471696,279.8899067372613
2000-08-31,284.08186879626106,272.869841902721,278.6671626195195
2000-09-01,283.4535110009423,273.1917256193506,278.5120796795471
2000-09-02,283.705010746382,272.46018143178753,278.4502843660499
2000-09-03,284.4345071570169,272.3225948123797,278.9209190180514
2000-09-04,284.26264775279657,272.2256876168708,278.62785634268994
2000-09-05,283.9042574062676,271.5298302914551,278.22163722754317
2000-09-06,283.57894579218276,271.51344961598494,278.08787659208394
2000-09-07,282.1535162168086,272.2440685405053,277.27649744212863
2000-09-08,281.2588862511434,271.3744858626877,276.26091060064886
2000-09-09,278.9380532445804,269.89854286826056,274.6428375374338
2000-09-10,278.52145215318313,267.29868163763996,273.5315440387495
2000-09-11,279.13372758915057,266.012333556087,273.5352910595104
2000-09-12,281.24940265656215,267.55252799014664,275.29060282531304
2000-09-13,281.7681327062646,269.32833113985436,276.141605228129
2000-09-14,281.69630545564394,268.7831004922132,275.8933863205631
2000-09-15,283.18978842219633,269.1814784097934,276.9891850235732
2000-09-16,284.46312686698354,271.00295013851616,278.3184187663433
2000-09-17,284.39367125084976,271.2217306781243,278.44785028752955
2000-09-18,283.97714449137845,270.79701718505254,277.7231533788147
2000-09-19,282.8507202108662,271.355598469707,277.38773110920016
2000-09-20,279.78950731133625,271.6640579764531,275.56330056711136
2000-09-21,278.0395207544959,270.2242552123426,274.04734851746446
2000-09-22,276.97816168715354,267.01938940487037,272.41661026054214
2000-09-23,275.9039316398467,264.72834598167594,270.559605679776
2000-09-24,275.0249079219526,262.76345501730907,269.4247012862802
2000-09-25,274.9130473392892,262.5619216689397,270.09126292602843
2000-09-26,273.2531312707629,263.8510165829358,269.17055500322675
2000-09-27,272.61269039066224,259.14906317520075,266.87220489208954
2000-09-28,272.66847961526224,258.2101046474688,266.1228531707857
2000-09-29,274.77347385250874,261.0741066537305,268.39251217266803
2000-09-30,276.226277480199,262.9349223081013,270.069448330039
2000-10-01,275.1410942131205,263.9734823208008,269.78183286617065
2000-10-02,275.1889503295057,263.1535039178529,269.6046868307095
2000-10-03,276.4452516837899,262.43696634922253,269.8848575865858
2000-10-04,277.3394245137121,263.46136659348946,271.2893110624862
2000-10-05,277.0475067181376,266.6058716412264,272.39669579356587
2000-10-06,276.329935811527,267.77082408788215,272.0413129363068
2000-10-07,274.96097664546335,266.41074017516536,270.7833926956659
2000-10-08,273.2537765947287,263.54891351088855,268.7437853786612
2000-10-09,271.32867643925164,261.43333104853616,266.5434473929222
2000-10-10,271.13696149172284,259.0501340153301,265.67252727498715
2000-10-11,270.83452097794145,258.0154277492323,264.77557686436137
2000-10-12,270.19223242068756,257.2222775267245,263.74520327854714
2000-10-13,269.48473067776166,256.2811078253607,263.1648149460451
2000-10-14,269.215392420094,255.37780679362055,263.00361143482576
2000-10-15,271.40974513784096,257.3657928977845,265.24704548807694
2000-10-16,273.97906661620914,261.0901389144448,268.35306948143386
2000-10-17,273.4560971882834,260.9050748089955,267.6974483310164
2000-10-18,273.0326019870337,259.16681439963384,266.1937380870873
2000-10-19,273.04856234201173,259.72154092122594,267.0855199409339
2000-10-20,272.1163070578411,258.9171056671072,265.60571149651884
2000-10-21,271.9308734483144,258.3922970892001,265.06532487906725
2000-10-22,270.9286999891386,258.2502452318599,265.0692707259724
2000-10-23,269.7436486321537,258.4317531176201,264.42596722476407
2000-10-24,269.75650419723945,256.9861282424796,263.89526043663557
2000-10-25,269.53942045000497,256.0830353885528,262.8088897557871
2000-10-26,270.00702126607666,255.73714033753043,263.54175959561206
2000-10-27,270.48527024046155,257.7631300334023,264.39369175053514
2000-10-28,272.40707977995356,259.5157098704773,266.083438251788
2000-10-29,274.5623370688198,261.4733320706044,267.7693264022626
2000-10-30,274.1858871235602,261.49114020694526,267.5026221153689
2000-10-31,272.6888349164501,260.44264233326675,266.38911101293036
2000-11-01,272.97928736102165,260.9759762209379,267.2538794732349
2000-11-02,270.4274339694183,258.59666005937373,264.61926254603054
2000-11-03,270.02175885963254,256.7054124309233,263.400402205601
2000-11-04,270.41594576090665,257.03118516290965,263.7815913339148
2000-11-05,269.7991391362004,257.52420005825206,263.7960200424857
2000-11-06,269.5886978522193,259.6710557928082,264.980271032449
2000-11-07,269.54906916470196,261.5648473809349,265.8776832402773
2000-11-08,269.0644788619651,260.66769802395584,265.0934369829902
2000-11-09,267.58777090429874,255.91242858814823,262.36803526891924
2000-11-10,267.8834910248001,256.184914015402,263.556952193146
2000-11-11,269.29895523197695,259.51054494244653,265.0454395938117
2000-11-12,267.60312271183943,258.0203741272504,263.06348643184424
2000-11-13,263.59447377075674,250.82050502286108,259.1287196048608
2000-11-14,261.00441102803967,248.9620879883569,255.70605129935115
2000-11-15,264.035452486469,252.7217125208925,259.37383989811104
2000-11-16,265.73617313576926,258.17052044185203,262.2641688503318
2000-11-17,265.47441199325556,258.7355107214449,262.2989276200905
2000-11-18,261.38508831749004,250.46288578923682,256.7406522977264
2000-11-19,258.44095597335513,248.56435968223838,253.54599973312602
2000-11-20,260.46935579504566,250.06545811813456,255.92573760341145
2000-11-21,261.9232410372955,254.33177714518123,258.11866492613166
2000-11-22,262.2049516242979,254.6775717132545,258.4758634014019
2000-11-23,262.49387512753634,255.86048089529157,259.30363779197137
2000-11-24,262.36112877195063,252.59956014233563,258.0984365473344
2000-11-25,259.80991429152857,247.38366640737843,254.07696967669384
2000-11-26,256.7688755004141,247.51214186701853,252.8308013473922
2000-11-27,258.81095895241674,248.1304417363351,254.29736001392757
2000-11-28,255.27057995590386,244.30301664240986,250.285697101314
2000-11-29,255.0945844192517,245.46235562396677,250.45491865234467
2000-11-30,254.2819992646779,242.6238797880192,249.0245132919186
2000-12-01,251.51126095125312,242.23527503641296,246.8816361413859
2000-12-02,257.246325375242,244.42408954361363,252.82003187522224
2000-12-03,261.5220768375999,252.57802823402332,257.4909650713609
2000-12-04,259.93949788212444,250.70494897179367,255.55940433728279
2000-12-05,257.764261241,245.7709871784602,252.41118162317693
2000-12-06,255.39845514110678,245.23136761427673,250.41429926043028
2000-12-07,257.2560027720007,247.99844723642812,254.03907094234742
2000-12-08,258.4709927746628,250.06307960225632,254.22168852119833
2000-12-09,257.13488498592875,247.33481704606558,252.02649275419077
2000-12-10,256.8708874451463,246.41608215159238,251.8286614260909
2000-12-11,254.11909428017722,244.4536416552306,249.58790763659593
2000-12-12,257.5557138567774,246.76627138892243,253.26830767683418
2000-12-13,259.91412404928894,249.52880207694344,255.05949227269
2000-12-14,258.3808502493354,247.55930782964404,253.13655053946886
2000-12-15,260.4021762923029,251.21780261967203,256.4576873927199
2000-12-16,263.09556760352007,256.6179077357006,260.78425536539294
2000-12-17,263.7465105647598,258.93127087881845,261.6671001064259
2000-12-18,260.6350185455394,248.28518529499195,255.9231668375339
2000-12-19,254.89723575094473,245.85893075700645,250.85691087707224
2000-12-20,254.58062153207752,247.82707621981066,251.03294921538676
2000-12-21,257.37180778791486,249.44661563786374,254.02617020935932
2000-12-22,260.3680164768752,253.67613172429384,257.21190256969203
2000-12-23,260.07408210172196,253.40460555252895,256.62776223940216
2000-12-24,258.69346342571134,250.8990404889711,254.72496278280562
2000-12-25,258.1626480017275,249.2863145824119,253.73447023332508
2000-12-26,256.0246632649771,248.95982391264488,252.1072183110992
2000-12-27,256.9471057946676,249.61144899915342,253.27934146461308
2000-12-28,258.2233730615842,251.05039835614576,254.83333536341303
2000-12-29,257.4821192295057,247.05238021948537,252.7052290493818
2000-12-30,255.14964690187054,246.7444188613416,251.06211551841346
2000-12-31,257.0937657944626,247.92171789213398,252.67339456246495
2001-01-01,255.2506291757078,245.75338040440568,250.66155499386267
2001-01-02,254.05793371694108,245.17683057067492,249.52147373499534
2001-01-03,254.3500418253886,245.34540205163995,250.03142084443616
2001-01-04,252.64785225044363,243.99981371300723,248.0062030633943
2001-01-05,254.12062676209254,244.48745608727702,249.99957200957775
2001-01-06,256.76505314379153,248.71910445528727,252.81312972815832
2001-01-07,255.7416986085277,244.95779922701976,250.86914119523195
2001-01-08,253.32670825628887,243.2347853029152,248.17322993956802
2001-01-09,252.86182578552223,243.6818390027162,248.392056936354
2001-01-10,254.68591863056895,245.78376664865968,249.706243218296
2001-01-11,254.14903565662885,244.56260230166075,248.98118077562296
2001-01-12,255.21253207845675,245.05615263446253,249.95337424800624
2001-01-13,255.0608337752417,244.88924938670343,249.3876930332611
2001-01-14,255.1743559875005,244.9180138092281,249.35856268715668
2001-01-15,255.8437348952323,245.1345180521754,250.04115480268834
2001-01-16,257.36678930179295,246.57324944366346,252.6898719387055
2001-01-17,258.86834231367186,251.95991141224317,255.56317172119978
2001-01-18,258.68175119187873,249.31295606657562,254.2049477551335
2001-01-19,258.92490554375496,250.2964422187858,255.42061261316377
2001-01-20,258.88034607708164,251.32299033150352,255.61861167657835
2001-01-21,259.0382664606895,253.29122479528903,256.3888175820158
2001-01-22,257.04177271113923,251.417500944052,254.47141975809546
2001-01-23,255.8064894131545,246.58276024907408,251.69538689538098
2001-01-24,253.3356782169386,245.3581747886808,249.36151030419526
2001-01-25,255.58273242903763,247.4867168667545,251.430766815875
2001-01-26,255.68823802451374,246.5072015108093,250.90510215759298
2001-01-27,255.7728618917066,246.9287255608036,251.0970640473798
2001-01-28,256.872403046853,248.05690835466942,252.14455031836366
2001-01-29,258.7868194888723,249.02961411195596,254.63642078612818
2001-01-30,260.0259740754307,252.9775245235565,256.55129111621363
2001-01-31,260.36938014918394,250.48692379370996,256.1323680020043
2001-02-01,257.5426596672099,247.80058719150827,252.88298496589942
2001-02-02,254.96573941286536,245.27626556775286,250.11798790236622
2001-02-03,255.90105372650078,246.36801281775988,250.86019194796825
2001-02-04,255.68555697532094,247.5944961421761,251.73984802327297
2001-02-05,255.48964867044606,246.17490244636582,251.26965296213763
2001-02-06,257.96928194477164,248.2323471632264,253.0688721006375
2001-02-07,258.5924327429647,248.5720427172667,253.94688810010115
2001-02-08,257.63753945244656,246.9330345741736,252.34418763061123
2001-02-09,258.7260755841935,248.22039767952086,253.23346029142976
2001-02-10,257.5842015790049,247.93702309616918,252.46425990950257
2001-02-11,257.14200445350076,247.32336367093592,252.42568522056996
2001-02-12,256.8271850852704,245.56604881533048,251.52142946492327
2001-02-13,257.46107501755927,245.90459746358798,253.10482724888251
2001-02-14,260.88573324367644,252.324613144769,256.9044589849091
2001-02-15,260.87762791670013,248.53582587732976,255.14483410938098
2001-02-16,261.87679251564924,251.8302391944608,258.3340968286359
2001-02-17,262.4803871600684,256.06311004960907,259.2850214802963
2001-02-18,261.51542206242107,250.14834717925137,256.5780447217562
2001-02-19,259.3716828604749,249.2364198025832,254.83919232805997
2001-02-20,261.2194953728569,250.2281005532759,256.70344620886726
2001-02-21,260.06301994596464,248.961823622203,254.8843176955443
2001-02-22,261.5396061211366,253.27752765486258,258.3479276344489
2001-02-23,263.045581985314,257.48371314202626,260.33295993717184
2001-02-24,262.2332230438312,254.469191162935,258.78911939151385
2001-02-25,259.8197471355609,252.43008317487445,256.35289458683536
2001-02-26,257.17743711973935,247.190822859456,252.9273851263008
2001-02-27,255.96324613795065,246.43913552721867,251.46193236366238
2001-02-28,256.95570252904224,246.98061036588282,252.16492282188622
2001-03-01,255.2498572502513,245.2617090382859,250.19009408961654
2001-03-02,256.2401215637723,246.40635761494002,251.23278159952818
2001-03-03,258.459938822959,248.35091057949114,253.2903483623714
2001-03-04,258.1772886356986,247.60184033649415,252.73412576689904
2001-03-05,258.5901954869561,247.4882186751906,252.96239153831348
2001-03-06,260.21709659814155,249.3696628309147,255.205377225053
2001-03-07,261.77646941743166,249.62815831384853,255.93402407567868
2001-03-08,261.0642467942441,247.63776657993142,254.7040196199858
2001-03-09,261.6606489456996,248.64205483521886,255.1627099965058
2001-03-10,262.4058117284774,249.7115842465145,255.85370613991742
2001-03-11,263.35164439241095,250.67580276856694,257.1802718031924
2001-03-12,263.8941825921621,253.59007449032197,259.3627150139209
2001-03-13,263.4926687028675,255.7890399098224,260.12651109325657
2001-03-14,263.124271388029,253.82124737039643,258.74949193985077
2001-03-15,261.58076307250934,249.09674711788446,255.92446054854415
2001-03-16,260.77595920257954,247.5486036522378,254.82715083333918
2001-03-17,260.77589454214217,248.04392367671565,254.6841050476348
2001-03-18,261.80548728173346,249.5830379075991,256.80878164771406
2001-03-19,264.60748309361384,255.30217405339044,260.86753296730967
2001-03-20,265.50804020849665,253.29614876876786,260.5213113589028
2001-03-21,263.31387998221953,250.42178869110933,257.5961784388925
2001-03-22,263.3219590229859,250.07539423479977,257.464981491292
2001-03-23,261.8972446831892,248.12413312641368,255.62459395421934
2001-03-24,262.2029162045959,250.21180988697702,256.4160389698884
2001-03-25,263.32090012661087,251.75745878151307,257.37660156091584
2001-03-26,265.20692864991975,253.37977053360027,259.17623817647416
